at,elapsed_s,pswpin,pswpout,pswpin_d,pswpout_d,pgmajfault_d,pgscan_d,mem_available_kb,swap_free_kb,dirty_kb,cached_kb,psi_mem_some_avg10,psi_mem_full_avg10,target
2026-09-19T19:49:06-04:00,235,1015979,1559105,0,0,0,0,3296844,36554504,448,3170260,0.07,0.07,1
2026-09-19T19:49:06-04:00,235,1015979,1559105,0,0,0,0,3297336,36554504,440,3170260,0.07,0.07,1
2026-09-19T19:49:07-04:00,236,1015979,1559105,0,0,0,0,3298156,36554504,444,3170260,0.07,0.07,1
2026-09-19T19:49:07-04:00,236,1015979,1559105,0,0,0,0,3297228,36554504,444,3170260,0.05,0.05,1
2026-09-19T19:49:08-04:00,237,1015982,1559105,3,0,2,0,3297660,36554504,456,3170260,0.05,0.05,1
2026-09-19T19:49:08-04:00,237,1015982,1559105,0,0,0,0,3298808,36554504,460,3170264,0.05,0.05,1
2026-09-19T19:49:09-04:00,238,1015982,1559105,0,0,0,0,3296976,36554504,460,3170264,0.05,0.05,1
2026-09-19T19:49:09-04:00,238,1015993,1559105,11,0,5,0,3296684,36554504,460,3170264,0.04,0.04,1
2026-09-19T19:49:10-04:00,239,1016492,1559105,499,0,353,0,3295800,36554584,460,3170264,0.04,0.04,1
2026-09-19T19:49:10-04:00,239,1016492,1559105,0,0,0,0,3294628,36554584,460,3170264,0.04,0.04,1
2026-09-19T19:49:11-04:00,240,1016492,1559105,0,0,0,0,3295212,36554584,460,3170264,0.04,0.04,1
2026-09-19T19:49:12-04:00,240,1016492,1559105,0,0,0,0,3296296,36554584,460,3170264,0.03,0.03,1
2026-09-19T19:49:12-04:00,241,1016492,1559105,0,0,0,0,3296296,36554584,460,3170264,0.03,0.03,1
2026-09-19T19:49:13-04:00,242,1016492,1559105,0,0,0,0,3297192,36554584,460,3170264,0.03,0.03,1
2026-09-19T19:49:13-04:00,242,1016492,1559105,0,0,0,0,3298024,36554584,456,3170264,0.03,0.03,1
2026-09-19T19:49:14-04:00,243,1016492,1559105,0,0,0,0,3297932,36554584,456,3170264,0.03,0.03,1
2026-09-19T19:49:14-04:00,243,1016492,1559105,0,0,0,0,3298256,36554584,456,3170264,0.03,0.03,1
2026-09-19T19:49:15-04:00,244,1016492,1559105,0,0,0,0,3299028,36554584,456,3170264,0.03,0.03,1
2026-09-19T19:49:15-04:00,244,1016492,1559105,0,0,0,0,3295844,36554584,456,3170264,0.03,0.03,1
2026-09-19T19:49:16-04:00,245,1016492,1559105,0,0,624,0,3287548,36554584,1416,3240168,0.02,0.02,1
2026-09-19T19:49:16-04:00,245,1016492,1559105,0,0,0,0,3287028,36554584,1416,3240168,0.02,0.02,1
2026-09-19T19:49:17-04:00,246,1016492,1559105,0,0,1,0,3287140,36554584,1420,3240248,0.02,0.02,1
2026-09-19T19:49:17-04:00,246,1016492,1559105,0,0,0,0,3283600,36554584,1424,3240248,0.02,0.02,1
2026-09-19T19:49:18-04:00,247,1016492,1559105,0,0,1,0,3284556,36554584,1428,3240252,0.02,0.02,1
2026-09-19T19:49:18-04:00,247,1016492,1559105,0,0,0,0,3284568,36554584,1428,3240252,0.02,0.02,1
2026-09-19T19:49:19-04:00,248,1016492,1559105,0,0,0,0,3285480,36554584,1444,3240252,0.02,0.02,1
2026-09-19T19:49:19-04:00,248,1016494,1559105,2,0,2,0,3283472,36554584,1444,3240252,0.02,0.02,1
2026-09-19T19:49:20-04:00,249,1016495,1559105,1,0,1,0,3283712,36554584,1444,3240252,0.01,0.01,1
2026-09-19T19:49:20-04:00,249,1016495,1559105,0,0,0,0,3284292,36554584,1448,3240256,0.01,0.01,1
2026-09-19T19:49:21-04:00,250,1016495,1559105,0,0,0,0,3284620,36554584,1448,3240256,0.01,0.01,1
2026-09-19T19:49:21-04:00,250,1016495,1559105,0,0,0,0,3282356,36554584,1448,3240256,0.01,0.01,1
2026-09-19T19:49:22-04:00,251,1016703,1559105,208,0,283,0,3282960,36554588,1384,3249004,0.01,0.01,1
2026-09-19T19:49:22-04:00,251,1016705,1559105,2,0,2,0,3287364,36554592,1384,3249004,0.01,0.01,1
